val_r2_median,val_mae_median,experiment_id,arch_name,seed,campaign,status,epochs_trained,gpu,params,metrics_path,run_dir
0.6555382706568507,0.09189768880605698,r_benchmark_04_dilated_fno_benchmark200,codegen_dilated_fno,1,v5_controller_auto10_008_benchmark200,ok,200,NVIDIA L40S,,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto10_008_benchmark200/runs/r_benchmark_04_dilated_fno_benchmark200/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto10_008_benchmark200/runs/r_benchmark_04_dilated_fno_benchmark200
0.6549556016404925,0.09637406468391418,r_benchmark_00_hrnet_benchmark200,codegen_hrnet,1,v5_controller_auto11_002_benchmark200,ok,200,Quadro RTX 6000,,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto11_002_benchmark200/runs/r_benchmark_00_hrnet_benchmark200/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto11_002_benchmark200/runs/r_benchmark_00_hrnet_benchmark200
0.654870342538649,0.0969618633389473,r_benchmark_03_unet_v2_baseline_benchmark200,codegen_unet_v2_baseline,1,v5_controller_auto11_020_benchmark200,ok,200,Quadro RTX 6000,,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto11_020_benchmark200/runs/r_benchmark_03_unet_v2_baseline_benchmark200/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto11_020_benchmark200/runs/r_benchmark_03_unet_v2_baseline_benchmark200
0.6547443652307248,0.09307938069105148,r_benchmark_00_dilated_unet_benchmark200,codegen_dilated_unet,1,v5_controller_auto11_009_benchmark200,ok,150,Quadro RTX 6000,,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto11_009_benchmark200/runs/r_benchmark_00_dilated_unet_benchmark200/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto11_009_benchmark200/runs/r_benchmark_00_dilated_unet_benchmark200
0.6547357014662558,0.09715777635574341,r_benchmark_06_unet_v2_baseline_benchmark200,codegen_unet_v2_baseline,1,v5_controller_auto11_020_benchmark200,ok,200,Quadro RTX 6000,,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto11_020_benchmark200/runs/r_benchmark_06_unet_v2_baseline_benchmark200/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto11_020_benchmark200/runs/r_benchmark_06_unet_v2_baseline_benchmark200
0.6532138877215459,0.0958438515663147,r_auto10b_09_hrnet_benchmark200,hrnet,1,v5_controller_auto10_001_benchmark200,ok,200,Quadro RTX 6000,,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto10_001_benchmark200/runs/r_auto10b_09_hrnet_benchmark200/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto10_001_benchmark200/runs/r_auto10b_09_hrnet_benchmark200
0.6520015124205717,0.0951630026102066,r_auto10d_07_unet_v3_benchmark200,unet_v3,1,v5_controller_auto10_002_benchmark200,ok,200,Quadro RTX 6000,,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto10_002_benchmark200/runs/r_auto10d_07_unet_v3_benchmark200/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto10_002_benchmark200/runs/r_auto10d_07_unet_v3_benchmark200
0.6517475383159288,0.09413499385118484,r_benchmark_05_hrnet_benchmark200,codegen_hrnet,1,v5_controller_auto11_011_benchmark200,ok,200,NVIDIA A40,,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto11_011_benchmark200/runs/r_benchmark_05_hrnet_benchmark200/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto11_011_benchmark200/runs/r_benchmark_05_hrnet_benchmark200
0.6503980092465975,0.09656252712011337,r_benchmark_06_sac_unet_benchmark200,codegen_sac_unet,1,v5_controller_auto11_013_benchmark200,ok,176,Quadro RTX 6000,,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto11_013_benchmark200/runs/r_benchmark_06_sac_unet_benchmark200/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto11_013_benchmark200/runs/r_benchmark_06_sac_unet_benchmark200
0.6503883394172112,0.09035686403512955,r_benchmark_07_unet_v2_baseline_benchmark200,codegen_unet_v2_baseline,1,v5_controller_auto11_019_benchmark200,ok,200,Quadro RTX 6000,,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto11_019_benchmark200/runs/r_benchmark_07_unet_v2_baseline_benchmark200/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto11_019_benchmark200/runs/r_benchmark_07_unet_v2_baseline_benchmark200
0.6482101423997801,0.09628182649612427,r_benchmark_05_unet_v2_baseline_benchmark200,codegen_unet_v2_baseline,1,v5_controller_auto11_017_benchmark200,ok,200,Quadro RTX 6000,,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto11_017_benchmark200/runs/r_benchmark_05_unet_v2_baseline_benchmark200/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto11_017_benchmark200/runs/r_benchmark_05_unet_v2_baseline_benchmark200
0.6481661539448165,0.09422387927770615,r_benchmark_08_unet_v2_baseline_benchmark200,codegen_unet_v2_baseline,1,v5_controller_auto11_020_benchmark200,ok,200,Quadro RTX 6000,,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto11_020_benchmark200/runs/r_benchmark_08_unet_v2_baseline_benchmark200/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto11_020_benchmark200/runs/r_benchmark_08_unet_v2_baseline_benchmark200
0.64768124319626,0.09455011039972305,r_benchmark_01_cno_v2_benchmark200_retry1,codegen_cno_v2,1,v5_controller_auto11_008_benchmark200,ok,200,NVIDIA H100 80GB HBM3,,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto11_008_benchmark200/runs/r_benchmark_01_cno_v2_benchmark200_retry1/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto11_008_benchmark200/runs/r_benchmark_01_cno_v2_benchmark200_retry1
0.6473214155421008,0.09784271568059921,r_benchmark_05_hrdcn_benchmark200_retry1,codegen_hrdcn,1,v5_controller_auto11_010_benchmark200,ok,200,NVIDIA H100 80GB HBM3,,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto11_010_benchmark200/runs/r_benchmark_05_hrdcn_benchmark200_retry1/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto11_010_benchmark200/runs/r_benchmark_05_hrdcn_benchmark200_retry1
0.6472325565829165,0.09514705836772919,r_benchmark_04_unet_v2_baseline_benchmark200,codegen_unet_v2_baseline,1,v5_controller_auto11_020_benchmark200,ok,200,Quadro RTX 6000,,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto11_020_benchmark200/runs/r_benchmark_04_unet_v2_baseline_benchmark200/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto11_020_benchmark200/runs/r_benchmark_04_unet_v2_baseline_benchmark200
0.6442288038601489,0.09210123121738434,r_benchmark_04_cno_v2_benchmark200_retry1,codegen_cno_v2,1,v5_controller_auto11_007_benchmark200,ok,200,NVIDIA H100 80GB HBM3,,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto11_007_benchmark200/runs/r_benchmark_04_cno_v2_benchmark200_retry1/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/v5_controller_auto11_007_benchmark200/runs/r_benchmark_04_cno_v2_benchmark200_retry1
