val_r2_median,val_mae_median,experiment_id,arch_name,seed,campaign,status,epochs_trained,gpu,params,metrics_path,run_dir
0.6853252487281944,0.08939974755048752,r_benchmark_05_cno_v2_benchmark200_retry1,codegen_cno_v2,1,grid_round_benchmark200,ok,200,NVIDIA H100 80GB HBM3,,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_05_cno_v2_benchmark200_retry1/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_05_cno_v2_benchmark200_retry1
0.6852107373990326,0.0925406888127327,r_benchmark_04_unet_v3_benchmark200,codegen_unet_v3,1,grid_round_benchmark200,ok,200,Quadro RTX 6000,,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_04_unet_v3_benchmark200/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_04_unet_v3_benchmark200
0.6848944183185381,0.09150339663028717,r_benchmark_03_dilated_unet_benchmark200,codegen_dilated_unet,1,grid_round_benchmark200,ok,150,Quadro RTX 6000,,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_03_dilated_unet_benchmark200/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_03_dilated_unet_benchmark200
0.6827865183658088,0.08829890936613083,r_benchmark_04_fourier_unet_benchmark200,codegen_fourier_unet,1,grid_round_benchmark200,ok,200,NVIDIA H100 80GB HBM3,,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_04_fourier_unet_benchmark200/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_04_fourier_unet_benchmark200
0.6815395655866539,0.09238612651824951,r_benchmark_07_attention_gate_unet_benchmark200,codegen_attention_gate_unet,1,grid_round_benchmark200,ok,200,Quadro RTX 6000,,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_07_attention_gate_unet_benchmark200/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_07_attention_gate_unet_benchmark200
0.6813667416955504,0.09039287269115448,r_grid_controllerb_01_attention_mamba_benchmark200,attention_mamba,1,grid_round_benchmark200,ok,200,NVIDIA L40S,,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_grid_controllerb_01_attention_mamba_benchmark200/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_grid_controllerb_01_attention_mamba_benchmark200
0.6811585969281462,0.09236294776201248,r_grid_controllerb_08_hrdcn_benchmark200_retry1,hrdcn,1,grid_round_benchmark200,ok,170,NVIDIA H100 80GB HBM3,,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_grid_controllerb_08_hrdcn_benchmark200_retry1/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_grid_controllerb_08_hrdcn_benchmark200_retry1
0.680521472392638,0.08969227224588394,r_benchmark_04_unet_v3_benchmark200,codegen_unet_v3,1,grid_round_benchmark200,ok,200,Quadro RTX 6000,,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_04_unet_v3_benchmark200/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_04_unet_v3_benchmark200
0.6788971088815838,0.0891021117568016,r_benchmark_00_dilated_unet_benchmark200,codegen_dilated_unet,1,grid_round_benchmark200,ok,200,Quadro RTX 6000,,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_00_dilated_unet_benchmark200/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_00_dilated_unet_benchmark200
0.6785847406788731,0.0897085964679718,r_benchmark_00_multiscale_conv_benchmark200,codegen_multiscale_conv,1,grid_round_benchmark200,ok,185,NVIDIA L40S,,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_00_multiscale_conv_benchmark200/metrics.json,<GRID_HPC_SOURCE_ROOT>/campaigns/grid_round_benchmark200/runs/r_benchmark_00_multiscale_conv_benchmark200
